# Starting test run
x y points n_ticks consumed_balls
67 376 26 3428 13
76 152 24 3182 12
427 44 20 2615 10
469 421 26 3085 13
390 177 20 2914 10
75 351 31 6193 14
584 376 32 5583 15
513 218 28 3039 14
693 86 24 4374 12
723 181 30 5556 14
336 63 26 3334 13
361 526 8 2146 4
252 9 32 4219 13
464 323 26 3366 13
209 323 22 3099 11
566 331 27 4322 13
330 77 28 3805 14
382 98 22 3275 11
44 394 30 5475 15
227 212 26 3382 13
38 49 20 5409 10
544 212 28 2707 14
539 535 18 2597 9
164 440 20 2388 10
34 285 22 3685 11
696 344 20 2579 10
617 160 26 3327 13
127 41 2 1384 1
626 496 8 1794 4
59 485 29 5833 14
462 42 31 5085 14
723 83 33 3951 15
44 547 4 1681 2
690 16 24 4486 12
339 464 6 1414 3
571 288 28 3501 14
197 599 0 1000 0
376 418 30 2801 15
81 367 22 3854 11
341 70 30 4149 15
336 560 14 2378 7
173 530 20 3256 10
539 117 24 3251 12
60 130 24 3632 12
718 208 30 3097 15
168 105 26 3118 13
669 135 20 3409 10
449 468 26 3378 13
286 111 24 5097 11
326 549 22 4512 11
136 139 28 3517 14
711 329 34 4741 16
37 111 14 1963 7
760 394 27 3649 13
121 101 16 3232 8
529 59 34 1818 16
504 497 26 3646 13
703 547 10 2362 5
713 370 20 3505 10
578 17 2 1013 1
783 351 18 4007 9
101 9 26 4739 13
268 271 31 5741 15
333 280 22 3409 11
129 343 26 3194 13
308 356 30 4007 15
99 87 28 3724 14
384 279 30 4068 15
66 54 27 4890 13
345 6 31 5132 14
524 210 30 3400 15
243 524 33 4443 16
744 394 26 3151 13
294 46 12 1693 6
661 205 30 4028 15
783 237 18 3259 9
210 86 29 5121 13
238 490 20 2913 10
274 261 18 2773 9
591 154 30 4478 14
642 40 22 3045 11
164 107 28 2573 14
673 3 18 4325 9
163 205 20 2654 10
195 101 27 4066 13
707 111 12 1557 6
475 253 30 2846 15
750 4 4 2086 2
541 208 22 2492 11
718 205 26 2442 13
573 42 20 3439 10
163 393 24 3066 12
772 302 28 2702 14
103 562 0 1000 0
254 317 28 2941 14
32 378 20 4118 10
187 229 26 4418 13
292 206 30 4261 15
570 531 28 4206 14
772 167 30 3921 15
87 564 29 4114 13
340 400 28 3639 14
729 215 24 3725 12
695 28 27 3012 13
637 385 28 3106 14
523 30 4 2091 2
146 60 22 2974 11
744 26 28 4937 14
534 26 22 3911 11
463 252 27 3588 13
758 438 24 3744 12
331 363 22 3733 11
444 359 30 4244 15
378 345 18 2480 9
316 39 18 4897 9
30 500 18 3110 9
244 115 26 2133 13
74 383 29 4429 14
418 481 20 2528 10
186 117 26 3142 13
4 373 30 4279 14
202 97 26 3740 13
18 580 30 5376 13
347 473 26 2415 13
739 40 18 3567 9
772 474 26 4617 13
438 408 27 2664 13
225 405 22 3284 11
658 97 12 3387 6
178 563 26 3639 13
399 32 26 2812 13
191 82 28 2704 14
734 519 27 4656 12
399 462 24 2506 12
509 318 28 3190 14
79 161 26 3488 13
696 544 26 5473 13
320 191 10 3118 5
337 574 24 2072 12
267 382 30 3765 15
473 463 24 4120 12
386 334 22 3715 11
530 404 23 4050 11
223 260 26 3348 13
41 217 24 3914 12
245 509 28 3060 14
608 438 33 5607 15
418 286 31 6232 15
223 536 26 3807 13
130 284 28 3818 14
226 542 8 2550 4
25 268 25 5934 12
119 395 30 3334 15
714 239 31 4305 15
270 338 24 2545 12
466 317 0 1000 0
7 149 18 3844 9
165 498 24 3874 12
404 572 26 3737 13
226 186 24 4518 12
589 177 28 3320 14
212 258 30 2602 15
165 6 22 3561 11
518 103 10 2938 5
197 233 28 3488 14
109 5 30 6121 14
158 97 24 3858 12
63 361 30 4579 15
782 213 24 5065 11
696 302 26 4972 13
311 505 34 5561 15
295 244 20 2400 10
417 545 24 2722 12
706 300 24 4291 12
75 474 26 4569 13
49 295 28 5044 14
604 427 30 3588 15
540 276 28 3707 14
581 536 26 3572 13
615 587 36 3476 16
249 519 22 2784 11
69 94 28 4633 14
119 511 28 2808 14
678 299 30 3972 15
579 304 26 4633 13
229 409 27 3751 13
348 423 32 2693 16
782 28 0 1000 0
619 481 28 3009 14
368 566 30 4441 15
580 401 33 6156 14
487 237 28 2955 14
339 385 21 3264 10
590 55 25 4235 12
531 382 32 2439 16
673 505 4 1622 2
252 366 30 4588 15
625 6 31 6849 14
214 297 24 3291 12
338 250 10 1886 5
753 250 28 3481 14
517 436 24 3331 12
91 122 24 4002 11
466 138 28 3259 14
721 44 10 2731 5
341 511 28 3711 14
264 25 31 5086 15
222 62 29 4157 14
44 27 34 4447 15
617 83 28 3634 14
773 233 27 5247 13
119 50 28 2925 14
481 534 27 4378 12
511 571 32 3580 15
36 414 16 3401 8
506 81 6 1269 3
560 360 20 3002 10
420 388 27 3482 13
794 222 0 1000 0
517 395 22 2735 11
745 15 12 1944 6
755 24 16 4495 8
2 212 2 1467 1
262 252 22 3561 11
452 264 28 3416 14
789 541 33 4732 15
759 424 28 3857 13
70 92 26 4156 13
117 541 22 3758 11
416 546 36 2078 16
103 181 14 2420 7
685 245 27 4701 13
313 497 18 2968 9
627 254 24 3715 12
701 439 20 2822 10
475 97 31 3867 15
292 141 26 3401 13
612 458 24 5361 12
373 212 30 3763 15
288 65 22 2737 11
87 96 31 3590 15
790 147 0 1000 0
96 476 26 3537 13
161 275 28 3382 14
16 455 12 2622 6
393 64 6 1347 3
562 212 27 2440 13
788 341 2 1778 1
32 407 32 2863 16
633 192 20 2785 10
41 462 22 3067 11
84 103 10 1369 5
402 566 30 3158 14
273 90 24 3897 12
104 9 2 1012 1
154 354 22 4031 11
718 473 16 3128 8
740 289 32 4031 16
47 294 28 3408 14
59 542 27 3559 13
457 221 26 3546 13
572 543 26 3804 13
117 550 22 3599 11
659 594 0 1000 0
730 522 24 4591 11
20 37 8 1435 4
211 390 26 3762 13
762 540 20 3456 10
419 82 32 2524 16
398 366 16 3085 8
620 284 29 5721 14
704 278 23 3012 11
91 180 30 3288 15
328 576 6 1853 3
162 345 26 2125 13
280 15 16 3129 8
693 109 26 3703 13
58 407 22 3966 11
79 522 28 5372 14
306 8 18 2569 9
223 173 26 3281 13
185 564 18 2820 9
149 84 37 4932 16
507 376 28 4516 14
757 472 8 2875 4
698 5 30 5160 13
770 495 33 5989 14
563 151 28 3607 14
706 84 22 3908 11
764 277 30 4889 14
95 39 28 3869 14
110 279 23 4319 11
244 298 32 3100 16
588 168 22 3168 11
417 155 18 2849 9
697 205 22 3008 11
648 513 26 2655 13
794 46 24 5083 11
481 286 26 3316 13
622 110 26 4108 13
104 200 30 4960 14
422 327 26 4072 13
423 429 22 3516 11
373 165 30 3613 15
782 329 22 3842 11
395 504 24 2469 12
423 352 26 4200 13
497 367 28 3373 14
599 180 31 4543 15
393 36 26 3751 13
767 180 31 5447 14
110 595 4 2308 2
520 211 28 4461 14
797 204 2 1205 1
116 34 33 3953 15
467 163 22 3365 11
699 391 26 3104 13
190 177 32 1875 16
11 560 25 3921 12
694 283 26 4327 13
215 494 18 2890 9
596 395 20 3780 10
451 32 22 2310 11
486 78 20 2881 10
336 503 18 3777 9
167 312 24 3266 12
403 293 24 2507 12
643 517 24 2174 12
198 293 24 2795 12
40 491 30 3588 14
244 42 18 2341 9
209 470 20 4669 10
248 354 30 3428 15
606 483 22 3378 11
455 360 28 2952 13
396 11 27 5790 12
635 410 29 5076 14
227 320 33 6430 15
211 104 30 2911 15
580 79 24 3202 12
675 351 24 4327 12
179 245 27 3042 12
656 499 24 3148 12
326 201 16 3457 8
654 277 26 3435 13
129 475 12 2835 6
73 521 24 4545 12
665 536 24 3507 12
746 23 4 1054 2
244 440 28 4226 14
448 520 28 3742 14
478 299 26 4150 13
475 562 2 1233 1
649 94 16 2036 8
315 298 28 2395 14
710 163 24 2389 12
184 597 0 1000 0
717 257 24 3894 12
744 159 28 4597 14
20 305 16 3282 8
706 224 33 3857 16
155 27 16 3797 8
773 96 8 1728 4
712 303 24 3323 12
57 136 8 2218 4
677 66 18 2155 9
526 22 24 4065 12
70 435 20 3033 10
589 248 28 3102 14
333 70 24 2879 12
730 350 2 1016 1
415 139 16 2037 8
770 120 24 4405 12
714 355 26 3519 13
518 317 26 3842 13
236 76 26 4114 13
712 241 29 3332 14
732 447 30 3237 15
772 147 20 3061 10
480 533 0 1000 0
706 9 28 3638 14
161 291 32 2045 16
168 487 31 4009 15
261 511 27 4829 13
19 281 26 4200 13
590 165 28 2618 14
32 540 14 2664 7
328 395 26 2459 13
426 591 26 3844 13
675 425 28 4125 14
350 141 28 2692 14
417 169 16 2522 8
177 140 24 4037 12
695 27 6 1839 3
667 434 26 2867 13
531 65 14 3560 7
166 56 28 4003 14
538 140 26 4985 13
455 315 18 2805 9
433 392 22 2751 11
524 433 30 2442 15
524 19 33 3448 16
559 499 31 3797 15
93 275 30 3687 15
256 369 2 1001 1
711 95 30 3560 15
371 259 30 3132 15
4 14 27 4694 13
85 193 27 4119 13
60 271 20 2226 10
150 427 18 3455 9
371 167 24 2629 12
301 455 16 2884 8
543 494 28 4368 14
538 560 20 5232 10
769 449 26 3326 13
471 581 30 3081 15
672 531 25 4263 12
401 270 22 2314 11
421 195 30 3833 15
330 574 37 3422 15
333 491 16 4541 8
396 102 26 5127 13
586 563 26 2321 13
95 274 26 2529 13
630 428 32 3229 16
688 17 0 1000 0
33 176 24 3790 12
546 379 26 3275 13
138 13 24 2790 12
764 523 18 4103 9
163 315 28 2503 14
748 199 24 3100 12
93 360 26 3336 13
588 15 24 2719 12
237 577 28 3844 14
315 492 20 2538 10
797 360 35 5341 15
511 239 28 4224 14
54 442 12 2870 6
773 398 30 3061 15
779 198 26 3384 13
293 465 22 2912 11
237 251 18 2424 9
136 5 28 4680 13
479 61 8 2042 4
588 380 24 4773 12
266 580 2 1313 1
774 277 24 3224 12
169 565 24 2905 12
281 407 30 4153 15
57 233 28 4178 14
581 251 26 2467 13
340 292 30 2598 15
18 62 12 2427 6
428 354 20 3061 10
569 437 30 2861 15
285 406 28 2717 14
521 512 28 3912 14
704 298 28 3303 14
591 8 4 1178 2
554 472 16 4521 8
69 410 28 5287 13
172 10 28 4298 14
52 425 28 4010 14
638 589 0 1000 0
762 577 29 6706 13
566 309 22 2488 11
405 499 24 3047 12
325 332 24 3706 12
215 442 20 1983 10
497 63 16 2848 8
6 91 22 3958 11
149 485 12 2103 6
611 240 30 4974 15
366 448 28 3307 14
82 387 24 3031 12
127 89 26 3523 13
257 165 33 2953 16
610 393 26 3688 13
571 509 28 2670 14
302 170 16 3218 8
329 334 28 3154 14
338 113 25 3608 12
668 510 26 3797 13
162 80 24 2183 12
721 4 26 4792 13
46 333 16 2737 8
522 590 24 3401 12
346 146 31 4531 15
495 253 26 3872 13
727 339 26 3589 13
551 416 28 4204 14
116 256 24 3276 12
111 147 28 3477 14
38 68 27 3520 13
613 420 26 3381 13
222 517 29 4067 14
367 101 30 4507 15
279 574 6 1959 3
717 130 24 3209 12
601 262 10 2222 5
784 500 14 1939 7
196 262 26 3783 13
101 154 26 4236 12
536 201 0 1000 0
752 326 31 3871 15
265 418 26 3660 13
575 65 20 3747 10
310 211 24 3922 12
111 273 24 2686 12
425 452 22 3664 11
37 173 12 3915 6
242 364 24 2055 12
548 219 2 1449 1
157 597 16 3515 8
37 410 26 3934 13
424 427 28 3380 14
6 46 18 4656 9
709 162 26 3578 13
379 236 29 3605 14
760 75 18 3231 9
753 121 26 3350 13
538 517 26 2972 13
181 245 24 3713 12
793 544 0 1000 0
159 316 32 2009 16
651 27 10 2435 5
373 346 32 1845 16
114 250 26 3754 13
427 171 28 2396 14
567 62 28 5323 14
505 485 28 2521 14
418 124 28 3758 14
527 557 32 4830 15
331 219 30 4050 15
370 487 30 4713 15
412 453 22 3755 11
321 434 24 5645 12
265 362 25 2623 12
465 567 26 4210 13
784 548 18 3443 9
395 572 18 3829 9
403 274 35 2900 16
614 526 26 4740 13
681 50 22 3605 11
273 87 16 2084 8
661 79 27 3585 13
301 130 25 5701 12
323 231 30 2873 14
156 327 27 3618 13
285 228 24 3320 12
723 21 25 4163 12
506 405 18 1984 9
483 418 20 2490 10
658 593 26 4956 12
493 247 30 2990 15
518 548 12 2347 6
122 303 30 4068 15
625 89 26 2576 13
662 341 28 4265 14
474 594 18 4336 9
286 163 22 3373 11
374 109 24 5184 12
443 78 22 2875 11
574 388 20 3739 10
583 593 32 3914 15
674 434 16 3225 8
687 598 31 5338 15
540 474 31 4120 15
339 352 12 1981 6
231 25 0 1000 0
82 122 26 2580 13
799 467 24 3761 12
385 72 20 4410 10
375 353 20 3386 10
361 590 33 5032 15
126 232 28 3575 14
426 274 24 3507 11
135 492 30 3705 15
657 373 24 3687 12
182 415 22 2676 11
570 382 24 3686 12
523 158 26 3056 13
140 455 28 3087 14
643 479 0 1000 0
266 297 30 3266 15
204 230 24 2784 12
116 536 20 3468 10
553 50 31 3263 15
751 426 22 3222 11
549 536 26 2737 13
602 434 22 2929 11
708 288 24 3118 12
665 357 18 2827 9
414 537 20 2714 10
362 54 16 3439 8
608 70 22 2714 11
53 335 24 4969 12
433 469 26 2838 13
143 97 28 6654 13
249 426 16 2793 8
524 507 32 2883 16
115 51 6 2543 3
81 184 24 4178 12
257 391 32 4127 16
200 145 20 3029 10
658 600 16 2529 8
322 33 26 3584 13
290 272 32 3421 16
402 28 22 3086 11
542 133 30 3310 15
284 465 32 2574 16
572 580 31 6118 14
56 209 24 2999 12
580 267 28 4876 14
106 567 29 5406 14
442 306 30 3582 15
11 445 22 3967 11
272 567 8 2284 4
297 472 22 2232 11
600 253 26 2867 13
524 563 26 3393 13
736 168 28 2854 14
280 455 20 3547 10
559 281 33 3064 15
380 595 34 6601 15
465 476 22 2713 11
467 529 18 2644 9
176 495 22 3138 11
449 149 0 1000 0
257 367 26 2789 13
640 208 30 2444 15
169 65 26 4124 13
370 69 26 3066 13
621 131 30 3257 15
728 445 20 3304 10
20 583 0 1000 0
652 494 28 4484 14
776 499 0 1000 0
7 261 29 3280 14
688 444 28 4554 13
432 46 16 2737 8
219 372 24 3024 12
47 116 26 4016 12
773 530 8 2067 4
713 71 25 4954 12
214 290 28 3930 14
315 449 30 2341 15
766 534 10 1618 5
414 368 2 1368 1
328 580 28 5011 14
320 454 24 2368 12
704 290 28 2959 14
255 351 16 3260 8
196 239 29 3442 14
616 127 0 1000 0
268 528 22 3238 11
520 49 24 3310 12
727 495 20 3384 10
719 413 22 3057 11
643 227 28 3432 14
706 360 18 2712 9
303 431 32 3227 16
233 339 12 2277 6
185 429 30 3139 15
489 314 12 4191 6
400 340 22 3474 11
277 467 28 3359 14
475 123 30 3201 14
317 138 30 5644 15
532 191 24 2859 12
92 532 22 3163 11
385 561 20 4757 10
332 573 16 2873 8
497 356 31 3492 15
403 524 22 2814 11
254 107 16 1607 8
609 311 28 4159 14
415 252 26 3682 13
428 183 33 1913 16
82 222 22 3133 11
396 237 28 4107 14
389 525 26 2014 13
163 126 14 2356 7
674 480 28 5192 14
751 421 22 3243 11
510 589 35 2781 16
754 519 28 3119 14
670 548 24 2942 12
750 320 22 3911 11
18 470 29 4761 13
570 280 26 3817 13
390 530 24 3346 12
240 223 26 2528 13
36 347 22 2630 11
526 201 28 4953 14
359 169 28 4911 14
274 327 24 3124 12
94 192 12 2740 6
462 182 24 2735 12
139 574 26 3651 13
650 229 20 2113 10
352 225 26 4584 13
370 99 24 3860 12
401 145 20 3601 10
329 34 16 2423 8
457 217 28 2537 14
221 485 18 3392 9
792 557 12 2756 6
242 268 10 2321 5
5 577 0 1000 0
117 478 31 2618 15
482 127 26 2350 13
30 384 2 1016 1
99 439 18 2701 9
732 10 33 5645 15
405 513 26 3173 13
576 37 30 3791 15
52 114 24 3747 12
618 111 24 2841 12
233 172 22 3667 11
721 101 28 4261 14
276 323 24 4026 12
68 593 0 1000 0
646 406 34 6080 15
665 494 30 3585 15
198 8 20 2684 10
124 347 25 5671 12
793 485 28 4380 14
257 456 28 4068 14
22 273 34 4505 16
29 43 16 2863 8
518 412 25 4566 12
425 77 26 2712 13
488 409 28 3912 14
714 434 26 3170 13
368 322 28 3765 14
149 89 29 6297 14
48 435 22 2515 11
677 544 22 3328 11
13 21 0 1000 0
19 333 22 4263 11
535 141 22 2701 11
59 399 0 1000 0
418 149 28 3294 14
787 535 29 5041 14
260 162 22 3374 11
92 483 24 3549 12
653 166 28 4858 14
112 348 14 1707 7
622 389 30 3181 14
371 8 16 2393 8
297 307 30 5637 15
322 529 28 4464 14
533 433 26 2716 13
786 362 2 1729 1
516 498 22 2545 11
631 128 31 5210 15
721 249 30 2979 15
552 449 14 2844 7
598 417 24 3804 12
703 479 14 1813 7
36 347 6 1903 3
152 234 24 3640 12
168 379 18 2994 9
30 281 32 6114 14
320 48 24 4105 12
674 439 4 1049 2
563 38 30 3045 15
704 159 26 3257 13
139 134 20 2740 10
577 227 31 4515 15
661 497 22 2987 11
341 226 33 4516 16
666 466 26 3485 13
210 425 8 2382 4
278 467 28 2946 14
769 243 26 3580 13
58 379 30 4271 15
785 521 20 4194 10
554 586 22 4036 11
223 384 28 4205 14
35 595 26 4287 12
435 144 30 3794 15
421 384 23 3393 11
523 150 24 5391 12
161 121 14 1869 7
726 530 24 4179 12
745 306 28 2661 14
701 72 18 2750 9
650 272 28 3406 14
190 256 28 2723 14
258 532 24 3233 12
31 84 20 3170 10
109 1 27 4969 13
65 321 32 2310 16
470 461 28 3952 14
61 444 24 3516 12
536 102 16 2508 8
372 591 22 3637 11
568 177 26 3672 13
243 159 26 5373 13
499 553 25 4569 12
159 111 28 4353 14
353 118 28 5584 14
465 99 20 2410 10
53 545 12 2553 6
666 561 18 3383 9
738 291 28 5294 12
422 188 22 2255 11
81 391 24 3321 12
459 352 24 3051 12
529 14 26 3559 13
115 157 27 5274 13
370 518 20 4108 10
78 203 28 3839 14
299 563 27 3847 13
473 304 28 2384 14
92 436 20 2747 10
465 204 22 4238 11
6 38 0 1000 0
465 581 27 4487 13
680 73 18 2697 9
534 466 33 4592 16
690 301 22 3510 11
422 486 26 4373 13
776 411 22 3536 11
559 346 32 3887 15
338 411 28 3991 14
329 340 28 2705 14
594 100 24 3375 12
394 529 30 3388 15
214 84 28 3535 14
752 370 30 2882 15
422 413 30 4792 14
528 311 20 3072 10
433 114 22 3801 11
514 414 28 3558 14
608 54 28 3406 14
698 490 26 2142 13
289 64 4 1632 2
240 575 24 3167 12
3 121 14 2451 7
604 153 32 6578 14
770 423 36 5996 15
531 338 28 2624 14
431 532 14 2707 7
593 483 30 2700 15
15 444 2 1263 1
228 381 18 2742 9
365 175 28 3491 14
341 442 28 3562 14
158 203 32 4238 14
77 538 30 3348 15
292 548 16 2632 8
718 456 2 1187 1
616 497 28 3768 14
138 355 26 3652 12
149 599 24 4062 12
755 323 24 3131 12
597 285 32 4366 14
114 366 35 4572 16
789 129 28 3904 14
721 524 20 3431 10
208 193 30 4820 14
753 344 22 4644 10
235 395 24 2583 12
455 61 30 3950 15
601 553 20 3191 10
538 499 18 2493 9
707 449 32 2444 16
105 521 8 1900 4
314 531 22 3090 11
3 98 20 4763 10
330 189 32 3159 16
313 183 28 3579 14
419 125 28 2897 14
555 21 18 3046 9
253 81 26 3229 13
163 89 24 3327 12
271 334 14 3055 7
619 350 31 3056 15
94 376 30 4882 13
29 134 0 1000 0
635 169 28 4070 14
13 207 0 1000 0
767 235 26 4545 13
531 226 32 1589 16
40 178 30 4318 15
720 547 32 4977 15
466 526 30 3547 14
367 86 28 4491 13
500 390 20 2969 10
46 467 18 2163 9
96 61 29 3403 14
52 414 16 3785 8
759 13 0 1000 0
18 477 18 4172 9
531 224 26 2666 13
225 136 28 4876 13
676 429 22 3519 11
789 228 19 3713 9
438 262 26 3298 13
762 242 29 4641 14
778 490 14 2910 7
303 356 22 3128 11
198 524 30 3285 15
227 557 18 2049 9
221 406 28 5226 14
547 482 24 2976 12
425 33 24 3929 12
38 407 22 3446 11
39 184 20 2787 10
341 231 28 2804 14
786 374 8 2776 4
480 528 22 2465 11
82 377 26 4114 13
232 255 31 3804 14
202 149 28 4140 14
209 190 22 4106 11
718 234 24 3547 12
188 186 28 3383 14
145 363 28 3706 14
536 408 30 3111 15
367 509 12 1940 6
100 227 28 3045 14
384 521 20 2342 10
299 385 26 2468 13
56 112 26 3225 13
174 104 28 4224 14
239 336 26 2545 13
345 531 22 2841 11
640 22 18 3242 9
772 117 29 3750 14
537 237 32 2559 15
789 279 0 1000 0
171 17 26 3749 13
216 376 26 3352 13
435 211 28 4191 14
474 201 26 3619 12
182 262 30 5070 14
555 217 32 2618 16
290 239 28 2976 14
785 597 2 1299 1
372 337 34 2816 16
51 500 27 5716 12
625 56 20 2314 10
62 277 27 2316 13
742 225 30 3363 15
18 561 20 4269 10
245 314 26 3391 13
536 60 32 2052 16
58 133 0 1000 0
423 563 24 3213 12
615 166 24 4465 12
96 58 30 3555 15
733 23 24 4580 11
464 91 26 3346 13
310 317 30 3089 15
524 532 26 3769 13
31 104 16 2770 8
712 179 22 2722 11
78 64 14 3311 7
683 224 30 2831 15
799 115 4 1324 2
794 284 24 3223 12
131 333 24 5077 12
330 394 36 4614 16
412 172 28 3431 14
199 525 16 3088 8
127 104 12 1684 6
740 161 0 1000 0
412 476 28 3847 14
550 543 26 2480 13
37 329 18 3043 9
145 96 26 5434 12
701 598 20 4729 10
469 375 22 3526 11
137 411 18 2906 9
235 404 24 3561 12
390 350 31 3276 15
780 412 22 3301 11
9 56 33 5049 15
322 308 32 4171 15
26 108 6 2052 3
612 183 30 3531 15
73 6 4 1870 2
117 340 18 2245 9
413 434 28 3613 14
496 107 14 3316 7
108 506 22 2948 11
109 520 30 4544 15
557 399 30 3635 15
163 533 30 2548 15
429 422 32 3400 16
381 198 32 3958 16
340 386 26 3765 13
162 454 26 3641 13
690 539 20 3034 10
210 413 22 3415 11
765 351 24 4043 12
142 427 24 3304 12
302 457 30 4582 15
371 265 28 3136 14
667 352 20 3104 10
55 26 16 3203 8
243 511 18 3060 9
247 394 22 4045 11
127 578 20 3621 10
246 169 26 4316 13
505 223 27 2774 13
778 310 6 1626 3
22 405 18 2766 9
764 539 32 5002 14
291 123 28 3185 14
496 115 24 2868 12
513 371 4 1591 2
56 440 22 4314 11
320 166 24 2333 12
678 533 26 3536 13
728 267 29 4500 14
218 99 30 3159 15
325 66 24 2828 12
620 4 26 4659 12
459 131 26 2763 13
360 392 25 3786 12
176 489 32 3973 16
602 572 22 4010 11
645 207 32 1940 16
381 103 20 2483 10
347 169 10 2021 5
703 44 20 4230 10
501 43 14 1876 7
487 539 24 4129 12
318 321 28 3656 14
224 84 36 3904 16
494 217 26 2580 13
693 12 22 4329 11
606 113 33 4333 15
270 501 10 1577 5
263 99 30 2828 15
547 318 28 4097 14
292 222 26 2681 13
353 123 2 1060 1
650 452 30 3674 15
689 238 29 3832 14
466 246 28 2498 14
699 277 35 2892 16
128 181 28 3872 14
445 460 30 2731 15
692 358 22 2908 11
172 334 33 5710 15
16 414 22 2874 11
780 578 31 4797 14
107 457 34 6876 15
61 435 12 2396 6
276 279 20 3450 10
679 527 26 2990 13
257 386 28 3448 14
236 433 24 3034 12
438 464 24 3131 12
547 505 22 4647 11
390 284 30 3440 15
412 145 22 3620 11
520 83 26 2805 13
88 330 30 5656 14
289 429 25 3832 12
551 486 28 4240 13
96 148 16 3916 8
165 84 28 3568 14
270 346 24 3229 12
137 479 28 3037 14
396 361 27 4304 13
207 39 24 5100 12
306 275 0 1000 0
372 298 2 1088 1
151 248 18 2540 9
696 527 26 4438 13
356 135 20 3169 10
638 97 20 3688 10
589 595 8 1802 4
324 473 32 3613 16
502 401 28 3617 14
764 125 28 6381 12
118 486 28 3564 14
377 77 26 4048 13
369 188 35 3828 16
381 29 28 4940 14
26 208 26 3760 13
751 304 18 3427 9
495 503 28 3910 13
696 594 10 1899 5
554 340 28 2328 14
92 120 30 3802 14
329 160 22 3024 11
42 310 16 3442 8
767 408 18 2739 9
638 413 22 3233 11
273 40 22 3447 11
362 45 28 3436 14
352 565 20 3608 10
544 544 22 2442 11
670 432 22 2042 11
403 509 20 2723 10
9 224 24 3732 12
204 193 28 3234 14
120 162 24 4340 12
233 459 25 4549 12
39 227 16 3028 8
739 200 28 4067 14
712 14 0 1000 0
137 207 22 2380 11
95 159 25 2474 12
593 324 28 2619 14
259 173 29 3043 14
36 537 32 4517 15
30 244 28 3090 14
13 461 0 1000 0
190 285 24 3280 12
338 289 33 5954 15
750 174 27 4225 13
526 406 27 3199 13
50 401 28 3289 14
269 576 2 1555 1
505 96 29 3642 14
754 520 24 3509 12
553 44 39 4740 16
228 275 22 3632 11
557 112 28 4482 14
165 475 24 2606 12
380 373 30 3180 15
615 23 18 4081 9
737 9 6 2003 3
296 293 22 2846 11
684 536 25 4311 12
145 41 28 3329 14
138 483 0 1000 0
660 263 28 2931 14
242 539 28 3982 14
373 99 22 2218 11
687 498 22 4331 11
497 563 28 3293 14
434 198 28 4285 14
458 82 31 4429 14
158 316 22 2742 11
692 555 0 1000 0
331 515 30 3463 15
377 136 24 3605 12
424 249 24 3366 12
164 549 26 4003 13
99 406 24 2571 12
678 225 29 5106 13
279 220 24 4422 12
32 53 28 4059 13
500 192 26 3790 13
350 111 14 5099 7
777 365 24 2866 12
748 479 6 1917 3
179 236 32 1978 16
534 68 22 2336 11
170 300 24 3702 12
711 345 20 3684 10
748 59 6 1709 3
542 115 26 4792 13
631 418 28 4507 14
692 271 20 3946 10
173 400 28 4311 13
532 62 29 3481 14
183 64 22 3063 11
414 313 30 3555 15
579 341 26 3582 13
381 211 24 2603 12
408 144 28 4144 14
252 182 26 3975 13
111 357 20 2354 10
503 430 28 4212 14
